"year","state_fips","vera_total_pop_15to64","vera_female_pop_15to64","vera_male_pop_15to64","vera_aapi_pop_15to64","vera_black_pop_15to64","vera_latine_pop_15to64","vera_native_pop_15to64","vera_white_pop_15to64","vera_aapi_female_pop_15to64","vera_black_female_pop_15to64","vera_latine_female_pop_15to64","vera_native_female_pop_15to64","vera_white_female_pop_15to64","vera_aapi_male_pop_15to64","vera_black_male_pop_15to64","vera_latine_male_pop_15to64","vera_native_male_pop_15to64","vera_white_male_pop_15to64","vera_total_incarceration","vera_total_incarceration_rate","vera_total_jail_pop","vera_female_jail_pop","vera_male_jail_pop","vera_aapi_jail_pop","vera_black_jail_pop","vera_native_jail_pop","vera_white_jail_pop","vera_total_jail_pretrial","vera_total_jail_from_prison","vera_total_jail_adm","vera_total_jail_dis","vera_total_jail_pop_rate","vera_female_jail_pop_rate","vera_male_jail_pop_rate","vera_aapi_jail_pop_rate","vera_black_jail_pop_rate","vera_latine_jail_pop_rate","vera_native_jail_pop_rate","vera_white_jail_pop_rate","vera_total_jail_adm_rate","vera_total_jail_dis_rate","vera_total_jail_pretrial_rate","vera_total_prison_pop","vera_female_prison_pop","vera_male_prison_pop","vera_aapi_prison_pop","vera_black_prison_pop","vera_latine_prison_pop","vera_native_prison_pop","vera_white_prison_pop","vera_aapi_female_prison_pop","vera_black_female_prison_pop","vera_latine_female_prison_pop","vera_native_female_prison_pop","vera_white_female_prison_pop","vera_aapi_male_prison_pop","vera_black_male_prison_pop","vera_latine_male_prison_pop","vera_native_male_prison_pop","vera_white_male_prison_pop","vera_total_prison_adm","vera_female_prison_adm","vera_male_prison_adm","vera_aapi_prison_adm","vera_black_prison_adm","vera_latine_prison_adm","vera_native_prison_adm","vera_white_prison_adm","vera_aapi_female_prison_adm","vera_black_female_prison_adm","vera_latine_female_prison_adm","vera_native_female_prison_adm","vera_white_female_prison_adm","vera_aapi_male_prison_adm","vera_black_male_prison_adm","vera_latine_male_prison_adm","vera_native_male_prison_adm","vera_white_male_prison_adm","vera_total_prison_pop_rate","vera_female_prison_pop_rate","vera_male_prison_pop_rate","vera_aapi_prison_pop_rate","vera_black_prison_pop_rate","vera_latine_prison_pop_rate","vera_native_prison_pop_rate","vera_white_prison_pop_rate","vera_aapi_female_prison_pop_rate","vera_black_female_prison_pop_rate","vera_latine_female_prison_pop_rate","vera_native_female_prison_pop_rate","vera_white_female_prison_pop_rate","vera_aapi_male_prison_pop_rate","vera_black_male_prison_pop_rate","vera_latine_male_prison_pop_rate","vera_native_male_prison_pop_rate","vera_white_male_prison_pop_rate","vera_total_prison_adm_rate","vera_female_prison_adm_rate","vera_male_prison_adm_rate","vera_aapi_prison_adm_rate","vera_black_prison_adm_rate","vera_latine_prison_adm_rate","vera_native_prison_adm_rate","vera_white_prison_adm_rate"
1990,"32",820333,397002,423331,27622,51101,83426,11743,646986,15522,24989,37557,5901,313336,12100,26343,45869,5842,333650,8410.81026,1025.2922,3112.91826,383.55,2743.56826,27.49364,784.27,61.59066,2016.8887,1823.6347,24.108,115983.564,114437.528,379.47008,96.6116,648.09056,99.53528,1534.74492,306.5809,524.48826,311.73606,14138.59542,13950.13098,222.3042,5322,406,4916,47,1688,476,69,3068,8,159,14,5,246,39,1529,462,64,2822,3121,303,2818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,648.76093,102.26649,1161.26624,170.15422,3303.26217,570.56553,587.58409,474.19882,51.53975,636.27996,37.27667,84.7314,78.50997,322.31405,5804.19846,1007.2162,1095.51523,845.79649,380.45525,76.32203,665.67296,NA,NA,NA,NA,NA
1990,"33",750954,376452,374502,6771,4712,7564,1506,730401,3507,1988,3595,704,366658,3264,2724,3969,802,363743,2336.256,311.10507,1040.2,61.092,978.908,12.35,35.45582,4.3,834.236,504.252,45.944,12908.124,12118.4,138.51714,16.22836,261.38926,182.39551,752.45794,2249.94712,285.52457,114.21616,1718.89676,1613.734,67.14819,1342,44,1298,3,57,58,0,1276,0,1,3,0,37,3,56,55,0,1239,681,27,654,NA,24,46,0,660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.70602,11.68808,346.59361,44.3066,1209.67742,766.79006,0,174.69856,0,50.30181,83.44924,0,10.09115,91.91176,2055.80029,1385.73948,0,340.62511,90.68465,7.17223,174.63191,NA,509.33786,608.14384,0,90.36132
1990,"34",5207709,2644119,2563590,190946,677160,525624,8917,3805062,97118,360204,259739,4533,1922525,93828,316956,265885,4384,1882537,31339,601.78094,13845,1230.464,12681.936,57.75,8093.6,9.58,3699,7008.4,3634,156189.908,149855.364,265.85587,46.53588,494.69439,30.24415,1195.22713,394.16008,107.43524,97.21261,2999.20575,2877.56793,134.57741,21128,1041,20087,0,13387,3370,0,6890,0,531,156,0,261,0,12856,3214,0,6629,10634,668,9966,NA,7101,1914,0,2272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405.70623,39.37039,783.54963,0,1976.93307,641.14272,0,181.07458,0,147.41646,60.06029,0,13.5759,0,4056.08349,1208.79328,0,352.13119,204.19728,25.26361,388.75171,NA,1048.64434,364.13862,0,59.70993
1990,"35",973538,491599,481939,25665,17922,367098,77233,502240,14038,8101,185510,40666,252149,11649,9829,181588,36567,250091,5985.40418,614.80951,2867.58527,286.64982,2624.33545,6.23,221.21091,359.47273,684.79618,1569.69782,69.18109,98810.05509,96917.88127,294.55299,58.30968,544.53685,24.2743,1234.29812,451.93164,465.43929,136.3484,10149.5838,9955.22324,161.23642,3187,193,2994,6,311,1747,106,2697,0,16,101,6,136,6,295,1646,100,2561,1914,181,1733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.36267,39.25964,621.24045,23.37814,1735.2974,475.89472,137.24703,536.99427,0,197.50648,54.4445,14.75434,53.93636,51.50657,3001.32262,906.44756,273.47062,1024.02725,196.6025,36.81863,359.58908,NA,NA,NA,NA,NA
1990,"36",12077854,6188013,5889841,502371,1743799,1529912,34526,8267246,247719,950504,785386,17855,4186607,254925,793295,744526,16729,4080639,82651.18,684.32008,29652.4,2509.152,26917.848,230.04,14024.576,331.886,6812.022,18784.296,1896.22,319567.988,309417.108,245.5105,40.54859,457.02164,45.79086,804.25416,484.91652,961.26397,82.39772,2645.90041,2561.85501,155.52677,54895,2691,52204,142,27163,17587,140,26692,6,1137,980,12,1266,136,26026,16607,128,25426,30179,1935,28244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454.50955,43.4873,886.33972,28.26596,1557.691,1149.54324,405.49151,322.86447,2.4221,119.62075,124.77941,67.20806,30.23928,53.34902,3280.74676,2230.54668,765.13838,623.08869,249.87055,31.27013,479.53756,NA,NA,NA,NA,NA
1990,"37",4503463,2277312,2226151,37909,945082,53398,52656,3414936,22285,503653,21486,28704,1705158,20177,442365,31912,26315,1709778,25589.4,568.21606,7666.6,630.468,6871.732,13.484,4932.944,50.822,2430.736,4994.966,488.2,417922.608,410429.62,170.23788,27.68474,308.68221,35.56939,521.95936,277.79715,96.51702,71.17955,9280.02757,9113.64477,110.91389,18411,945,17466,10,10956,0,413,6719,2,456,0,26,355,8,10500,0,387,6364,18389,1473,16916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.81872,41.49629,784.5829,26.37896,1159.26449,0,784.33607,196.75332,8.97465,90.53853,0,90.57971,20.81919,39.64911,2373.60551,0,1470.64412,372.21206,408.33021,64.68152,759.87658,NA,NA,NA,NA,NA
1990,"38",401832,197149,204683,8087,2440,7226,18429,380167,4892,1882,5826,10672,186179,5681,3287,7220,10274,193988,792.6,197.24661,328.8,34.684,293.516,0.872,8.08,80.148,225.808,133.276,19.2,20293.716,20151.088,81.82524,17.59279,143.40028,10.78274,331.14754,204.04096,434.90151,59.39705,5050.29863,5014.8042,33.16709,483,20,463,1,5,8,84,393,0,0,0,2,19,1,5,8,82,374,364,23,341,NA,0,0,99,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.19949,10.14461,226.20345,12.36552,204.91803,110.71132,455.80335,103.37562,0,0,0,18.74063,10.20523,17.60253,152.11439,110.80332,798.1312,192.79543,90.58512,11.6663,166.59908,NA,0,0,537.19681,92.59089
1990,"39",7124616,3639540,3485076,66171,737045,88236,13834,6219330,33517,398598,44275,6875,3156404,33028,338453,43961,7083,3062926,41651.1238,584.60868,10154.08311,1033.59523,8727.41868,21.466,4211.40285,8.912,5456.19647,4172.56489,324.95932,329037.37653,317887.95528,142.52113,28.39906,250.42262,32.44019,571.39019,190.78602,64.42099,87.72965,4618.31735,4461.82581,58.56547,31822,1947,29875,0,16752,0,0,15118,0,1217,0,0,778,0,15535,0,0,14340,19191,2101,17090,NA,10100,51,0,8394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,446.64863,53.49577,857.22664,0,2272.85987,0,0,243.08085,0,305.32015,0,0,24.6483,0,4590.00216,0,0,468.17977,269.36189,57.72708,490.37668,NA,1370.33695,57.79954,0,134.96631
1990,"40",2017281,1017388,999893,27460,144442,52721,150027,1645992,14317,73447,24383,76825,830422,19824,71090,28338,73202,815570,15275.052,757.20993,3153.76,364.252,2703.07412,12.328,989.39,232.56473,1777.34257,1920.84146,163.708,166367.794,162569.844,156.33717,35.80266,270.33634,44.89439,684.9739,219.23692,155.01525,107.98003,8247.13037,8058.85962,95.21933,12285,1071,11214,0,4197,313,718,6925,0,404,14,46,512,0,3793,299,672,6413,6432,731,5701,NA,1840,101,242,3425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608.98804,105.26957,1121.52,0,2905.66456,593.69132,478.58052,420.71893,0,550.0565,57.41705,59.87634,61.6554,0,5335.49022,1055.12033,918.0077,786.32122,318.84502,71.85066,570.16101,NA,1273.86771,191.57451,161.3043,208.08121
1990,"41",1839290,920409,918881,108703,28540,71745,23888,1667021,56274,19012,30260,12132,839814,54009,23321,41485,11756,827207,9860.804,536.12013,3445.604,316.246,3002.558,26.888,327.954,66.342,2535.108,1526.544,76.8,117214.75,113697.688,187.33337,34.35929,326.76244,24.73529,1149.10301,515.36692,277.72103,152.07415,6372.82593,6181.60747,82.99637,6492,362,6130,24,891,533,148,4922,1,80,5,22,321,23,811,528,126,4601,6050,595,5455,NA,766,572,87,4475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.96228,39.33034,667.11576,22.07851,3121.93413,742.90891,619.55794,295.25723,1.77702,420.78687,16.52346,181.33861,38.22275,42.5855,3477.55242,1272.74919,1071.79313,556.20903,328.93127,64.64517,593.65685,NA,2683.95235,797.2681,364.1996,268.44293
1990,"42",7726433,3942833,3783600,97571,698579,148999,9484,6772398,48930,374488,73973,4749,3441802,49491,324093,76728,5189,3330596,39648.43636,513.15318,17501.81818,1359.31127,16305.16145,34.59636,7718.40545,33.63782,8344.72727,8110.68727,143.38182,148589.97855,154673.89527,226.51873,34.4755,430.94306,35.45763,1104.87224,1118.9537,354.67965,123.21673,1923.13812,2001.87972,104.97324,22290,1006,21284,38,12222,854,23,9924,0,550,72,1,390,38,11672,782,22,9534,9067,556,8511,25,4796,890,13,3339,0,290,68,0,224,25,4530,823,13,3116,288.49017,25.51465,562.53304,38.946,1749.55159,573.15821,242.51371,146.53598,0,146.86719,97.33281,21.05706,11.33127,76.78164,3601.43539,1019.18465,423.97379,286.25507,117.3504,14.10154,224.9445,25.62237,686.53653,597.31945,137.07296,49.30307
1990,"44",665270,337811,327459,12219,23219,30497,2340,596995,6094,11445,15236,1191,303845,6125,11774,15261,1149,293150,2392,359.55326,806,112,694,NA,NA,NA,NA,451,NA,864,NA,121.15382,33.15463,211.93493,NA,NA,NA,NA,NA,129.87208,NA,67.79202,1586,54,1532,11,804,301,6,1610,0,82,18,1,122,11,722,283,5,1488,864,44,820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.39945,15.98527,467.84483,90.02373,3462.68142,986.98233,256.41026,269.684,0,716.47007,118.14124,83.96306,40.15205,179.59184,6132.1556,1854.4001,435.16101,507.58997,129.87208,13.02503,250.41303,NA,NA,NA,NA,NA
1990,"45",2336556,1187927,1148629,15885,657148,20976,6506,1636845,9917,352516,9399,3307,814367,14750,304632,11577,3479,822478,21675.2,927.65592,4452.4,317.412,4305.188,2,2933.884,4.96,1658.152,3111.972,96.2,221041.724,217329.408,190.55396,26.71982,374.81101,12.59049,446.45711,311.05679,76.23732,101.30171,9460.15092,9301.2711,133.18628,17319,1053,16266,3,11223,32,11,5924,0,625,1,0,303,3,10598,31,11,5621,6839,583,6256,NA,4762,0,0,2392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741.21913,88.64181,1416.12305,18.88574,1707.83446,152.5553,169.0747,361.91576,0,177.29692,10.63943,0,37.20681,20.33898,3478.95165,267.77231,316.18281,683.42254,292.69575,49.07709,544.64932,NA,724.6465,0,0,146.13479
1990,"46",425243,211553,213690,12303,2165,3623,30861,391202,6975,22106,2101,16222,194452,6941,20326,7911,15517,196750,1997.364,469.69944,709,76.688,645.712,2,16.95564,244.304,441.75564,248.416,52.636,29004.7,27966.86,166.7282,36.25002,302.17231,16.2562,783.17027,200.31616,791.62697,112.92264,6820.73544,6576.67734,58.41742,1341,77,1264,0,41,0,334,972,0,2,0,30,51,0,39,0,304,921,852,82,770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315.34911,36.3975,591.51107,0,1893.76443,0,1082.27212,248.46499,0,9.04732,0,184.93404,26.22755,0,191.87248,0,1959.14159,468.10673,200.35603,38.76097,360.33506,NA,NA,NA,NA,NA
1990,"47",3261265,1666256,1595009,39929,493318,22200,6930,2716125,21031,268031,10168,4074,1372819,27619,225307,12032,4088,1343306,21758.168,667.16958,13378,958.048,12037.152,8.67,6795.832,66,6109.296,3833.656,2007.832,299362.86,293038.1,410.20892,57.49705,754.67612,21.71354,1377.57633,351.69861,952.38095,224.92691,9179.34789,8985.4121,117.5512,10388,390,9998,NA,4583,0,0,5508,NA,155,0,NA,289,NA,4428,0,NA,5219,4833,358,4475,NA,6212,12,0,6137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.52671,23.40577,626.83032,NA,929.01536,0,0,202.7889,NA,57.82913,0,NA,21.05157,NA,1965.31843,0,NA,388.51907,148.19403,21.48529,280.56268,NA,1259.22833,54.05405,0,225.94689
1990,"48",11191525,5605467,5586058,406129,1283097,2765612,41822,6885060,208454,680874,1367484,21197,3439986,207627,655323,1399022,21975,3445074,80815.93013,722.11723,36819.70013,3923.47748,32018.31616,161.37,13726.30183,23.23,12473.24677,19287.70828,6045.77,911233.71784,895130.70997,328.99627,69.99377,573.18267,39.73368,1069.77897,357.18154,55.54493,181.16395,8142.17649,7998.29076,172.34209,50042,2196,47846,170,23582,11127,5,15090,2,948,338,3,837,168,22634,10789,2,14253,45829,3351,42478,NA,21196,10279,0,14770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447.14192,39.17604,856.5253,41.85862,1837.8969,402.33409,11.95543,219.1702,0.95944,139.23281,24.71693,14.15295,24.33149,80.91433,3453.86931,771.18158,9.10125,413.72116,409.49737,59.78092,760.42891,NA,1651.94058,371.6718,0,214.52246
1990,"49",1044629,524252,520377,21920,7179,51902,13740,950316,11179,2767,25125,7244,478421,12605,4568,26915,6584,471895,3835.21818,367.13687,1544.43636,115.988,1320.15745,21.66,110.108,76.28,991.39273,427.36727,205.21818,46904.21891,45958.23018,147.84544,22.12447,253.69251,98.81387,1533.75122,477.78295,555.16739,104.32243,4490.03607,4399.47868,40.91091,2496,125,2371,38,220,407,59,2112,1,12,24,4,91,37,208,383,55,2021,1487,124,1363,NA,164,265,9,1068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.9365,23.8435,455.63121,173.35766,3064.49366,784.17017,429.4032,222.24186,8.94534,433.68269,95.52239,55.21811,19.0209,293.53431,4553.41506,1422.99833,835.35844,428.27324,142.34719,23.65275,261.92549,NA,2284.44073,510.57763,65.50218,112.38367
1990,"50",377249,189546,187703,2275,1204,2400,1153,370217,1225,484,1204,548,186089,1201,724,1196,605,184128,1049,278.06568,368,13,355,NA,NA,NA,NA,142,NA,679,NA,97.5483,6.85849,189.12857,NA,NA,NA,NA,NA,179.98722,NA,37.64092,681,23,658,NA,NA,0,NA,1049,NA,NA,0,NA,36,NA,NA,0,NA,1013,679,25,654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.51738,12.13426,350.5538,NA,NA,0,NA,283.34733,NA,NA,0,NA,19.34558,NA,NA,0,NA,550.16076,179.98722,13.18941,348.42277,NA,NA,NA,NA,NA
1990,"51",4270099,2139091,2131008,115958,764172,116373,10828,3265044,61567,397673,53729,6041,1622271,57251,366505,62644,6013,1642773,27376.98883,641.13241,11961.44483,1233.16634,10391.77503,27.70124,7360.40233,15.53333,4465.303,4792.92448,2177.456,281730.764,272580.12,280.12102,57.64908,487.64599,23.88903,963.1866,200.89639,143.45524,136.76088,6597.75719,6383.46137,112.24387,17593,927,16666,24,11140,58,4,6218,4,523,0,0,264,20,10617,58,4,5954,10081,961,9120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412.0045,43.33616,782.07121,20.69715,1457.78699,49.83974,36.94126,190.44154,6.49699,131.51509,0,0,16.27348,34.93389,2896.82269,92.58668,66.52253,362.43595,236.08352,44.92562,427.96648,NA,NA,NA,NA,NA
1990,"53",3215181,1595175,1620006,141984,97517,134626,50157,2792456,77163,47902,60685,25719,1388806,72729,54046,73941,24598,1403650,14579.06913,453.44474,6959.66913,693.264,6106.20513,66.94,1204.284,298.046,4411.18913,3122.29913,375.6,240417.64,238572.354,216.46275,43.46006,376.92485,47.14616,1234.94775,616.75573,594.22613,157.96808,7477.57716,7420.18424,97.11115,7995,435,7560,73,1551,1069,305,5187,5,62,41,18,228,68,1489,1028,287,4959,4597,386,4211,29,865,781,140,2492,0,81,35,14,212,29,784,746,126,2280,248.66407,27.26974,466.66494,51.41424,1590.49191,794.05167,608.0906,185.75046,6.47979,129.43092,67.562,69.98717,16.41698,93.49778,2755.0605,1390.29767,1166.76153,353.2932,142.97795,24.19797,259.93731,20.42484,887.02483,580.12568,279.12355,89.24044
1990,"54",1168304,597033,571271,5392,34040,5127,1601,1122433,2874,17823,2514,822,573212,4454,16235,2648,800,549221,3023.70656,258.81162,1611.23056,93.68978,1204.39695,0,241.99556,1.156,1357.16778,711.37233,152.524,25727.56044,25528.83267,137.91193,15.69256,210.8276,0,710.91526,269.80769,72.20487,120.91303,2202.12894,2185.119,60.88932,1565,76,1489,1,225,2,1,1335,0,10,0,0,63,1,215,2,1,1272,873,41,832,NA,238,0,0,733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.95486,12.72961,260.64687,18.54599,660.98707,39.00917,62.46096,118.93806,0,56.10728,0,0,10.9907,22.45173,1324.29935,75.5287,125,231.60076,74.7237,6.86729,145.64016,NA,699.17744,0,0,65.30457
1990,"55",3148742,1579944,1568798,31526,148698,56058,23755,2888792,15975,83672,27612,12077,1445196,17814,69201,29557,11846,1443596,13261.75409,421.17627,5900.02609,519.18574,5422.24035,13.77236,1982.598,177.55888,3542.19191,1870.82513,103.272,155786.868,152202.084,187.37725,32.86102,345.63024,43.68573,1333.30509,498.3103,747.45898,122.61845,4947.59075,4833.74262,59.415,7465,348,7117,14,2928,400,161,4214,3,145,11,3,152,11,2783,389,158,4062,3440,232,3208,NA,1535,105,36,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.07881,22.0261,453.65943,44.40779,1969.09172,713.54668,677.75205,145.87412,18.77934,173.29573,39.83775,24.84061,10.5176,61.74919,4021.61818,1316.10109,1333.78356,281.38066,109.24998,14.68406,204.48777,NA,1032.29364,187.306,151.54704,69.51002
1990,"56",291659,143615,148044,2579,2191,15498,5302,266817,1492,946,7595,2681,131346,1124,2036,7903,2931,135471,1613.14348,553.0923,539.34348,60.18217,439.07435,1.268,12.796,37.75565,392.30783,218.32348,36.2,20380.96078,19692.14061,184.92262,41.90521,296.58368,49.16634,584.02556,351.20044,712.10208,147.03255,6987.94167,6751.76854,74.85573,1110,88,1022,3,55,112,60,877,0,6,8,4,68,3,49,104,56,809,476,47,429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380.58143,61.27494,690.33531,116.32416,2510.26928,722.67389,1131.64843,328.6897,0,634.24947,105.33246,149.19806,51.77166,266.90391,2406.67976,1315.95597,1910.61071,597.17578,163.20429,32.72639,289.77871,NA,NA,NA,NA,NA
1991,"01",2688507,1381024,1307483,16951,641608,16969,11587,2001642,9482,350045,7912,6496,1008262,14699,291563,9057,6012,993380,22431.976,834.36554,6527.516,549.706,5855.41,0.87273,3603.806,4.95691,2651.17,3544.906,855.54,207263.582,199991.736,242.79334,39.80423,447.83833,5.14853,561.68346,164.07433,42.77992,132.44976,7709.24465,7438.76568,131.85407,16760,1055,15705,2,10793,2,6,5958,0,674,0,2,379,2,10119,2,4,5579,7908,711,7197,NA,4335,23,0,2690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,623.39432,76.39259,1201.16284,11.79871,1682.17977,11.7862,51.78217,297.65562,0,192.54667,0,30.78818,37.58944,13.60637,3470.60498,22.08237,66.5336,561.61791,294.14095,51.48354,550.44693,NA,675.64619,135.54128,0,134.38967
1991,"02",387962,180826,207136,13707,14492,11456,52252,296081,7394,8600,5545,26018,135895,7375,8205,6638,26234,160186,2706,697.49099,866,70,796,NA,NA,NA,NA,691,NA,1341,NA,223.21774,38.71125,384.28858,NA,NA,NA,NA,NA,345.65241,NA,178.11023,1840,62,1778,32,339,77,847,1488,2,25,1,31,74,30,314,76,816,1414,1341,89,1252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474.27325,34.2871,858.37324,233.45736,2339.22164,672.13687,1620.99058,502.56518,27.04896,290.69767,18.03427,119.14828,54.45381,406.77966,3826.9348,1144.92317,3110.46733,882.72383,345.65241,49.21859,604.4338,NA,NA,NA,NA,NA
1991,"04",2408576,1201598,1206978,41207,71137,458073,116234,1721925,21947,33198,224143,60445,861865,19260,37939,233930,55789,860060,22033.87,914.809,6791.67,721.816,6124.054,27.794,1085.588,312.071,3508.79,4193.664,172.8,184845.336,167993.838,281.97865,60.07134,507.38738,67.44971,1526.05255,425.33177,268.48512,203.77136,7674.46558,6974.81989,174.11383,15415,939,14476,12,2633,4351,498,12271,0,201,211,35,702,12,2432,4140,463,11569,7790,731,7059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640.00472,78.14594,1199.35906,29.12127,3701.30874,949.8486,428.44607,712.63266,0,605.45816,94.13633,57.90388,81.45127,62.3053,6410.2902,1769.76018,829.91271,1345.13871,323.42762,60.83565,584.8491,NA,NA,NA,NA,NA
1991,"05",1507999,769338,738661,9210,222478,13595,8437,1254597,5079,125869,6177,4323,633428,5253,105917,7418,4170,621169,9998.528,663.0328,2543.38018,194.20655,2132.09182,0.6,1118.491,5.795,1391.38264,1490.12636,310.85218,106835.93236,103729.79218,168.65928,25.24333,288.6428,6.51466,502.74229,554.91324,68.68555,110.90275,7084.6156,6878.638,98.81481,7766,437,7329,1,4437,23,3,3302,0,266,1,2,168,1,4171,22,1,3134,4574,418,4156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514.98708,56.80208,992.20075,10.85776,1994.3545,169.17985,35.55766,263.19208,0,211.33083,16.18909,46.26417,26.52235,19.03674,3937.98918,296.5759,23.98082,504.53258,303.31585,54.33243,562.6397,NA,NA,NA,NA,NA
1991,"06",20202598,9893992,10308606,2002022,1427604,5225585,132628,11414759,1031282,777300,2450132,67574,5628146,973154,710747,2775453,65054,5786613,169128.80783,837.16366,69576.74117,8351.57,59918.17117,944.94633,16161.436,361.448,22843.02117,33465.00933,2255.93333,1624012.89933,1556619.52533,344.39502,84.41052,581.24417,47.1996,1132.06716,442.25498,272.52767,200.1183,8038.63394,7705.04628,165.64706,101808,6302,95506,NA,35205,31824,662,61594,NA,2224,1424,87,3714,NA,32981,30400,575,57880,96865,7846,89019,NA,36802,35103,541,29075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.93519,63.69522,926.46862,NA,2466.01999,609.00359,499.14045,539.59965,NA,286.11862,58.11932,128.74774,65.98976,NA,4640.32912,1095.31669,883.88108,1000.23969,479.46804,79.30065,863.54062,NA,2577.88574,671.75254,407.90783,254.71409
1991,"08",2281774,1132999,1148775,82812,91017,285846,17073,1848242,44720,67126,140177,8600,919708,38305,72999,146332,8722,928534,13794.7627,604.56306,5579.73542,493.44796,5046.82038,17.676,1124.01196,48.63973,2996.59061,2797.97293,176.97273,187541.38818,173635.32364,244.53497,43.55237,439.32192,21.34473,1234.94727,447.34245,284.89268,162.13194,8219.10444,7609.66352,122.6227,8392,453,7939,27,1937,2122,108,5990,1,136,94,4,291,26,1801,2028,104,5699,4037,317,3720,NA,704,778,38,1529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367.78401,39.98238,691.08398,32.60397,2128.17386,742.35777,632.57775,324.09176,2.23614,202.60406,67.05808,46.51163,31.64048,67.87626,2467.15708,1385.88962,1192.38707,613.7632,176.92374,27.97884,323.8232,NA,773.48188,272.17453,222.57365,82.72726
1991,"09",2200993,1112720,1088273,39295,180373,146306,4481,1830538,19424,95329,74362,2194,921411,19871,85044,71944,2287,909127,10977,498.72944,2392,221,2171,NA,NA,NA,NA,1651,NA,11832,NA,108.67822,19.86124,199.49039,NA,NA,NA,NA,NA,537.57554,NA,75.0116,8585,439,8146,26,5144,2747,7,3053,1,288,129,2,240,25,4856,2618,5,2813,11832,1043,10789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390.05122,39.45287,748.52542,66.16618,2851.86807,1877.57166,156.21513,166.78157,5.14827,302.11163,173.4757,91.1577,26.04701,125.81148,5709.98542,3638.9414,218.62702,309.41772,537.57554,93.73427,991.38727,NA,NA,NA,NA,NA
1991,"10",454820,231526,223294,7297,75210,11375,1450,359488,3804,40011,5241,719,181751,3493,35199,6134,731,177737,3717,817.24638,1244,112,1132,NA,NA,NA,NA,664,NA,1206,NA,273.5148,48.3747,506.95496,NA,NA,NA,NA,NA,265.15984,NA,145.99182,2473,128,2345,3,2449,148,2,1175,1,162,5,0,74,2,2287,143,2,1101,1206,120,1086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543.73159,55.28537,1050.18496,41.11279,3256.21593,1301.0989,137.93103,326.85375,26.28812,404.88866,95.40164,0,40.71504,57.25737,6497.34367,2331.26834,273.59781,619.45459,265.15984,51.83003,486.35431,NA,NA,NA,NA,NA
1991,"11",424419,222318,202101,9879,261491,26014,930,126105,5399,142014,12126,492,62287,4480,119477,13888,438,63818,12820,3020.59993,2365,427,1929,0,2224.5,0,99.66,942,0,22383,20027,557.23236,192.06722,954.47326,0,850.69849,246.02137,0,79.02938,5273.79783,4718.68602,221.95048,10455,754,9701,0,10237,0,0,218,0,724,0,0,30,0,9513,0,0,188,6475,261,6214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2463.36757,339.15382,4800.07521,0,3914.85749,0,0,172.87181,0,509.80889,0,0,48.16414,0,7962.20193,0,0,294.58773,1525.61502,117.3994,3074.70027,NA,NA,NA,NA,NA
