"year","fips","acs_median_rent_estimate","acs_median_rent_percent_household_income_estimate","acs_median_rent_moe","acs_median_rent_percent_household_income_moe"
2013,"55011",624,27.5,31,1.8
2013,"18061",690,29.3,37,6.2
2013,"18087",680,26.6,50,2.9
2013,"02122",917,25.3,32,1.7
2013,"27149",527,33.4,29,5
2013,"42051",570,27.5,12,1.2
2013,"32015",789,18.8,237,9
2013,"08059",979,30.1,11,0.7
2013,"33011",1049,29.7,12,0.7
2013,"34007",975,34.1,13,0.9
2013,"08001",967,31.1,13,0.8
2013,"06083",1340,34.1,19,0.8
2013,"26045",759,29,18,1.5
2013,"55115",617,25.7,18,1.9
2013,"01131",395,33.5,115,6.8
2013,"48025",741,25.6,54,2.4
2013,"01105",461,33.3,50,5.4
2013,"51610",1588,27.5,146,2.1
2013,"06085",1566,28.9,11,0.3
2013,"48095",417,26.7,98,7.8
2013,"48279",614,25,39,2.4
2013,"47075",625,32.6,23,2.7
2013,"37131",622,38.6,68,8
2013,"13133",660,35.6,84,7.1
2013,"36099",674,29.6,17,2.4
2013,"29087",476,24.3,48,1.9
2013,"27011",526,26.4,96,9.7
2013,"30007",498,29.3,266,4.3
2013,"31065",488,17.9,39,4.6
2013,"37105",686,28.5,32,1.9
2013,"51155",591,29.8,22,3.1
2013,"45059",663,32.8,51,2.3
2013,"21107",590,26.1,36,2.2
2013,"41027",791,27.2,58,2.8
2013,"32033",757,26.8,93,3.9
2013,"19145",553,24.3,42,2.3
2013,"40103",600,31.4,67,5.4
2013,"46105",409,19.4,41,7.7
2013,"46019",530,26.9,72,2.6
2013,"48349",697,29.6,35,2.4
2013,"53069",625,50,123,NA
2013,"32009",452,32.1,83,5.4
2013,"31135",590,20.6,84,4.6
2013,"42073",621,30.9,22,1.6
2013,"51157",966,28.9,59,6.1
2013,"36009",618,29.2,16,1.2
2013,"29186",602,29,41,7.2
2013,"45003",705,30.3,24,2
2013,"13247",943,31.7,20,1.8
2013,"55053",610,27.6,33,3.2
2013,"26133",565,30.8,24,2.3
2013,"26137",665,31.3,29,1.9
2013,"08027",685,28.6,77,16.3
2013,"27159",555,32,34,5.1
2013,"39111",506,26.2,47,4
2013,"05029",613,41.6,53,7.8
2013,"31161",529,24.4,27,4.8
2013,"28115",622,24.7,46,3.9
2013,"29089",595,29,74,2.4
2013,"17109",683,41.2,36,4.3
2013,"13311",759,39.4,55,6.9
2013,"16049",619,25.4,53,3.6
2013,"16035",613,24.3,36,2
2013,"41031",722,25.9,45,2.6
2013,"05025",620,23.7,36,6.5
2013,"18121",590,27.5,66,3.6
2013,"41023",619,25.6,78,3.1
2013,"29011",506,32.5,35,6.8
2013,"30065",578,27.2,40,3.8
2013,"48093",513,26.8,59,4.3
2013,"13277",612,29.4,34,3.7
2013,"20011",596,27.5,65,1.9
2013,"48261",617,36.2,247,3.9
2013,"08089",630,31.7,45,3.8
2013,"44005",1144,28.1,32,1
2013,"51069",1084,29.5,32,2.6
2013,"19015",616,26.7,56,4.2
2013,"36007",678,32.3,12,1.3
2013,"35043",988,30.4,32,1.7
2013,"37129",900,32.2,19,1.3
2013,"18015",644,26.9,33,2.8
2013,"38087",806,32.5,420,15.8
2013,"30043",662,25.4,107,4.4
2013,"06061",1242,32.3,20,0.9
2013,"11001",1242,29.9,15,0.4
2013,"31159",604,23.4,33,2.1
2013,"55027",743,26.1,18,1.4
2013,"48253",512,25.5,170,4
2013,"24039",755,43.2,50,9.3
2013,"21011",557,41.6,31,8
2013,"29153",514,29.9,36,5
2013,"27053",917,29.5,7,0.3
2013,"37091",634,30.6,23,3.9
2013,"48463",613,30.8,45,5.8
2013,"54075",578,28.7,57,6.5
2013,"15003",1467,33.6,16,0.6
2013,"18139",607,27.1,33,2
2013,"56031",606,27.1,45,6.6
2013,"26009",703,34.1,59,5
2013,"22075",1050,31,127,3.5
2013,"39141",641,30.7,26,2.2
2013,"48019",796,29.7,81,3.4
2013,"30027",623,30.9,96,4.7
2013,"01123",585,30.1,27,4.4
2013,"36003",595,31.1,13,2
2013,"48473",807,29.3,36,3.4
2013,"04011",381,10,13,NA
2013,"19089",553,33,33,8.8
2013,"36011",660,27.4,19,1.8
2013,"18145",697,26.5,21,2
2013,"46043",545,26.3,91,13.5
2013,"40043",611,17.2,46,3.1
2013,"40051",633,25,24,2.2
2013,"16069",645,27.1,28,1.3
2013,"54055",574,33.7,26,3.6
2013,"05091",680,30.1,17,2.9
2013,"39009",689,43.8,15,4.5
2013,"45031",601,32.2,27,2.5
2013,"39079",609,28.9,45,2.6
2013,"37173",584,31.7,73,2.9
2013,"19051",556,25.8,33,9.5
2013,"21195",590,30.5,21,1.9
2013,"37199",615,25.7,50,6.9
2013,"47033",644,30.6,36,3.8
2013,"20049",442,25.5,98,4.4
2013,"21043",547,29.1,26,4.9
2013,"45015",960,31,16,1.7
2013,"24015",986,30.5,27,2.1
2013,"46117",649,27.6,51,17.3
2013,"01003",876,31.6,22,1.8
2013,"40125",654,29.4,16,1.6
2013,"48493",782,26.3,76,2.8
2013,"29151",497,22.6,42,4.2
2013,"02195",847,24.1,125,2.7
2013,"42017",1107,31,11,0.7
2013,"36061",1442,28.4,13,0.3
2013,"51161",826,25.6,21,1.9
2013,"34041",988,30.9,17,1.3
2013,"12001",886,37.1,14,1.4
2013,"08035",1273,26.9,43,0.9
2013,"36059",1504,33.3,23,0.7
2013,"01063",428,31.1,70,4.7
2013,"42003",751,28.7,6,0.3
2013,"28091",578,34.6,28,4.6
2013,"13099",551,37.2,81,4.1
2013,"21057",450,23.6,156,4.2
2013,"28163",592,37.8,28,3.9
2013,"05019",588,32.9,38,4.1
2013,"01109",587,34.4,26,3.2
2013,"28079",548,28.5,70,1.9
2013,"51159",716,26.1,44,3.9
2013,"48275",461,28.5,43,3.2
2013,"48101",458,20.4,312,16.2
2013,"48085",1063,27,12,0.6
2013,"46102",NA,NA,NA,NA
2013,"23025",660,32.3,31,3.6
2013,"31127",487,24.5,51,3.2
2013,"29013",576,31.7,32,1.9
2013,"45055",679,25.9,34,3.1
2013,"17033",563,26.8,30,4
2013,"16071",504,30.1,118,8.1
2013,"48503",633,26.4,70,3.5
2013,"48089",602,23.4,72,2.9
2013,"29135",549,25.6,68,5
2013,"08033",738,25.7,230,20.3
2013,"48263",529,41.7,155,50.7
2013,"12005",932,31.8,19,1.3
2013,"08053",808,22.3,290,4.5
2013,"54107",604,29.7,21,1.7
2013,"42009",593,27.9,14,2.1
2013,"48401",649,25.2,32,2.3
2013,"49023",757,22.8,32,2.3
2013,"26109",513,27.2,27,2.5
2013,"08075",617,26.4,40,3.8
2013,"30041",516,26.1,38,4.9
2013,"16075",678,30.4,56,3.7
2013,"40095",586,26.5,30,3.9
2013,"13291",607,33.6,63,5.2
2013,"54027",504,28.3,19,3.1
2013,"51169",496,28.7,32,5
2013,"48117",643,25.8,73,3.4
2013,"37043",615,41.5,81,22.2
2013,"28155",509,34.3,32,4.4
2013,"40029",474,25.2,62,4
2013,"48123",610,26.5,64,2.6
2013,"08009",508,24.1,44,4.8
2013,"26085",544,36,24,4.7
2013,"47039",515,31.1,28,5.8
2013,"53029",1069,29.5,25,1.4
2013,"05119",770,30.2,12,1
2013,"39099",616,31.8,11,1.1
2013,"56025",804,26,27,1.5
2013,"26087",757,30.1,32,2.2
2013,"27103",754,25.7,50,3.3
2013,"20171",771,22.9,187,2.5
2013,"46029",606,25.8,38,2
2013,"10001",945,32.4,25,1.7
2013,"06047",860,33.6,16,1.2
2013,"26103",607,31.4,17,1.6
2013,"17039",600,25.7,47,4.8
2013,"36109",942,35.1,19,2
2013,"39061",698,31.2,7,0.5
2013,"18063",906,25.9,26,2
2013,"49029",762,27.1,102,4.6
2013,"12103",947,33.3,8,0.6
2013,"12109",1073,32.6,25,2
2013,"44003",981,30.2,19,1.2
2013,"39123",716,30.3,27,2.5
2013,"42027",872,35.7,16,2.3
2013,"51720",596,28.6,74,4.6
2013,"48405",474,31,85,4.6
2013,"35023",444,28.7,42,6.5
2013,"13087",598,32.8,39,2.8
2013,"48507",411,37.3,70,4
2013,"28097",610,39.5,62,11.8
2013,"13167",465,29.5,42,4.5
2013,"12051",753,32,63,7.7
2013,"54105",494,21.6,92,13.8
2013,"48255",631,30.6,81,4.1
2013,"51051",517,40.3,42,5.9
2013,"28023",613,31.2,23,9.6
2013,"39047",696,32.3,20,2
2013,"31129",498,21.5,39,3.2
2013,"08015",818,30,86,3
2013,"20107",661,27.7,93,5.3
2013,"22031",559,34.3,51,4
2013,"49019",749,28.1,184,2.9
2013,"40041",601,27.4,29,2
2013,"46047",513,29,115,2.3
2013,"18077",652,28.2,35,3.4
2013,"26079",692,28.7,47,1.7
2013,"48485",730,28.2,15,1
2013,"20201",430,19.1,37,2.1
2013,"40031",752,27.1,20,1.2
2013,"27105",633,26.6,56,3.8
2013,"37155",592,32,13,1.5
2013,"48231",746,33.8,18,1.5
2013,"46035",595,24.4,49,2.6
2013,"39013",533,26.7,15,1.4
2013,"13217",962,36.8,36,3.1
2013,"55113",614,30.3,42,2.4
2013,"27153",575,25.7,37,2.6
2013,"05053",715,23.6,30,3
2013,"12129",858,33,37,8.3
2013,"28075",659,30.7,20,2.2
2013,"26107",643,38.2,43,3.3
2013,"28141",514,32.3,31,4
2013,"51001",734,26.6,31,3.4
2013,"32027",704,24.2,167,7.8
2013,"29081",552,23.8,61,1.7
2013,"28137",677,38.2,43,5.3
2013,"47171",568,29.8,37,2.4
2013,"21187",518,26.4,62,6.7
2013,"48293",673,26.5,98,4.2
2013,"51065",1254,28.8,140,5.9
2013,"55043",642,27.4,26,1.7
2013,"31023",588,21.7,32,1.9
2013,"56041",661,26.4,38,2.9
2013,"51700",974,30.7,14,1.1
2013,"42005",588,27.6,14,1.5
2013,"27097",625,29.4,28,2.7
2013,"19025",493,26.3,20,3.9
2013,"39139",608,27.3,15,1.1
2013,"55109",860,29,21,1.3
2013,"17167",735,29.8,10,1.1
2013,"39159",810,26.1,37,2.3
2013,"44009",1020,29.5,37,1.3
2013,"36085",1173,32.9,17,1.1
2013,"19031",686,22.3,35,2.7
2013,"13223",997,31.3,39,1.9
2013,"55093",758,29.2,52,1.6
2013,"12049",677,31.5,67,2.8
2013,"46017",545,17.5,100,2.6
2013,"05073",472,29.5,24,4.1
2013,"22081",564,27.4,114,2.1
2013,"30037",719,24.2,27,31.7
2013,"28127",593,26.3,42,4.6
2013,"27155",509,28.3,36,8.3
2013,"50003",848,30.9,32,2.3
2013,"48301",750,35,309,29.2
2013,"30081",681,31.6,44,4.3
2013,"20141",481,22.4,57,3.4
2013,"41061",664,33.3,29,4
2013,"16039",714,25.5,31,2.4
2013,"18133",653,25.6,72,2.3
2013,"48481",657,30.8,25,3.8
2013,"51820",771,31.3,34,3.4
2013,"13115",697,31.3,27,1.3
2013,"17149",526,26.1,32,2.5
2013,"48269",706,14.5,129,8.6
2013,"19001",526,22,61,1.6
2013,"26029",635,31.8,23,2.5
2013,"42097",589,27.3,14,1.3
2013,"45077",713,34.5,31,1.6
2013,"31145",589,24.1,33,4.2
2013,"36041",610,18.7,64,1.5
2013,"51115",970,34,112,11.6
2013,"50025",789,29.5,28,1.5
2013,"17079",520,23.3,23,5.2
2013,"24019",811,32.5,31,1.7
2013,"54031",543,27.5,36,1.6
2013,"30099",559,25.3,75,5
2013,"51185",560,28.7,32,2.3
2013,"28085",611,32.6,35,5.6
2013,"13123",699,31.2,44,2.9
2013,"01079",531,25.8,35,2.7
2013,"21173",613,25.7,42,2.7
2013,"47015",613,24.1,59,3.6
2013,"47017",526,31.4,30,3.8
2013,"19185",487,25.2,22,2.4
2013,"05149",524,26.4,44,5.5
2013,"30023",499,26.7,54,3.4
2013,"08071",711,32.5,47,3.3
2013,"51037",556,30.9,37,5.8
2013,"01019",609,30.9,29,4.4
2013,"48133",550,25,51,4.2
2013,"31081",709,28.1,90,6.7
2013,"53005",805,27.9,18,1
2013,"18109",760,28.1,23,2.2
2013,"42021",550,27.7,13,1
2013,"09015",863,29.7,24,1.6
2013,"38073",552,22.7,45,2.5
2013,"46125",573,22.8,35,1.8
2013,"18171",709,25,87,2.8
2013,"51149",1182,29,56,2.3
2013,"18069",663,27.2,32,2.7
2013,"54079",703,28.3,50,4.5
2013,"19153",779,28.2,8,0.6
2013,"06097",1265,33.5,19,0.9
2013,"56005",912,24,40,2
2013,"36001",904,29.1,11,0.7
2013,"51095",1153,31.4,52,2.5
2013,"29019",784,33.3,13,1.2
2013,"55127",816,30.6,19,1.7
2013,"17043",1104,29.2,10,0.5
2013,"21135",393,27.6,63,4.6
2013,"27163",1097,29,27,1.1
2013,"13257",593,30.5,57,4.7
2013,"54059",518,26.9,35,4.9
2013,"48273",703,29.5,43,2.6
2013,"48113",883,29.4,5,0.3
2013,"37169",620,30.8,27,4
2013,"23013",789,29.6,48,2.1
2013,"20039",513,34.3,88,10.4
2013,"51191",626,26.1,24,1.8
2013,"48111",709,24.5,132,4.9
2013,"20175",677,23.6,48,1.9
2013,"21103",692,30,28,4.2
2013,"33003",893,32.4,55,2.8
2013,"46045",572,24.6,69,6.4
2013,"22019",739,30.5,20,2
2013,"40007",600,15,40,3.2
2013,"30009",729,24.4,53,2.3
2013,"20057",589,21.6,35,2.7
2013,"48067",514,30.2,41,2.4
2013,"53013",638,41.3,70,5.8
2013,"22093",671,22.9,89,7.7
2013,"21039",518,21.6,33,4.1
2013,"51117",657,30.9,35,3
2013,"45001",629,36.4,100,5.3
2013,"29131",588,29.7,46,2.3
2013,"05093",616,30.8,15,2.2
2013,"48017",757,22.2,249,4.6
2013,"29093",531,29.6,23,4.1
2013,"26077",717,34.6,11,1.1
2013,"27135",555,24.7,36,2
2013,"20149",700,23.1,57,1.8
2013,"27013",683,33.4,14,2.3
2013,"19077",545,26.7,50,4.4
2013,"48383",707,14.2,126,3.8
2013,"49005",677,28.3,18,1.5
2013,"39023",662,31.7,15,1.1
2013,"12015",912,33.1,29,2.3
2013,"49053",938,31.5,33,2.1
2013,"06071",1102,35.7,6,0.5
2013,"01073",809,32.8,8,0.6
2013,"26161",910,32.9,13,0.7
2013,"55139",659,27,12,1.2
2013,"48397",1219,26.2,69,2.9
2013,"39173",718,29.4,21,1.6
2013,"34021",1120,31.3,14,1
2013,"27145",726,29.8,17,1.1
2013,"42053",501,27.5,38,2.4
2013,"48107",576,26.3,30,2.7
2013,"21109",570,30.7,74,6.8
2013,"48395",572,32.6,36,4
2013,"05065",530,36.7,34,4.5
2013,"08021",526,30.8,62,3.4
2013,"22037",629,29.7,60,2.7
2013,"37185",681,33,58,4.1
2013,"28111",668,29.5,111,9.1
2013,"51007",738,28.5,194,13.3
2013,"32510",872,28.8,29,1.6
2013,"53037",796,39.2,24,3.5
2013,"48179",615,27.7,58,3
2013,"17169",540,27.5,75,5.9
2013,"48365",653,22.2,55,4.3
2013,"19175",600,32,33,4.9
2013,"23029",571,27.5,28,1.3
2013,"08063",612,22.2,41,4.2
2013,"36013",609,30.4,11,1.4
2013,"55069",600,28.4,30,2.7
2013,"55013",580,29.3,48,2.6
2013,"21211",771,25.3,37,3.3
2013,"13157",775,30.2,35,2.4
2013,"20093",558,14.1,32,2.4
2013,"20127",549,24.1,47,3
2013,"51133",803,34.5,180,10.5
2013,"53003",674,29.4,38,2.9
2013,"28149",654,32.4,37,2.4
2013,"54097",566,27.4,27,3.6
2013,"56027",559,24.6,136,4.6
2013,"31115",480,18.9,116,6.3
2013,"13111",634,32.4,29,3.9
2013,"28139",566,29.3,29,6.1
2013,"13199",713,35.6,57,3.1
2013,"13055",566,27.4,32,1.4
2013,"01133",520,30.6,73,5.2
2013,"47071",574,29.5,42,2.9
2013,"55071",588,25.7,18,1.6
2013,"08037",1196,29.2,73,2.4
2013,"15009",1291,31.8,36,1.6
2013,"54039",671,26.6,10,1.3
2013,"21239",732,25.7,28,3.5
2013,"36029",724,30.4,6,0.7
2013,"12086",1085,39.1,6,0.4
2013,"34035",1386,29.4,29,1
2013,"48453",988,30.9,6,0.5
2013,"34039",1172,32.8,11,0.6
2013,"12115",1003,33.3,19,1
2013,"55117",658,26.7,12,1.2
2013,"36063",646,31.1,10,1.1
2013,"24510",924,33.5,9,0.6
2013,"55045",674,27.8,36,1.9
2013,"19081",530,24.9,70,5.2
2013,"21159",582,36.4,93,7.4
2013,"28051",472,28.5,30,2.2
2013,"05107",586,36.5,31,2.8
2013,"21115",498,28.9,60,9.2
2013,"06037",1204,35.1,3,0.2
2013,"28001",585,34.2,38,2.8
2013,"41069",556,21.9,38,3.4
2013,"47069",593,36.7,65,2
2013,"13091",559,29.8,40,4.6
2013,"13321",616,30.7,55,3.5
2013,"13183",710,28.8,122,2.1
2013,"45065",514,31.5,57,4.9
2013,"54109",525,28.8,42,4.7
2013,"51111",681,37.7,33,4.8
2013,"13193",540,31.5,38,5.2
2013,"20105",449,24.8,107,4
2013,"31017",451,21,95,3
2013,"28081",638,30.4,22,1.6
2013,"16025",676,30.9,64,10.2
2013,"18001",570,29.2,36,4.1
2013,"47131",575,30.1,17,2.6
2013,"02240",1175,23.2,96,3.4
2013,"48105",531,13.9,77,5.3
2013,"05055",634,30.1,32,3.8
2013,"46033",577,24.2,77,5.6
2013,"27051",542,27.1,36,3.5
2013,"31037",613,21.9,96,2.9
2013,"22063",773,29.6,47,2.7
2013,"36045",903,29.3,29,0.9
2013,"42085",613,29.4,18,1
2013,"31093",558,25,51,2.8
2013,"39007",616,33.5,17,1.8
2013,"38065",512,20.2,220,6.3
2013,"40093",495,20.9,46,4
2013,"18017",599,28.3,23,2.5
2013,"26141",530,24.8,21,4.1
2013,"19127",622,24.9,23,2.6
2013,"45047",637,32.8,22,2.1
2013,"48049",616,30.7,29,2.6
2013,"21021",622,28.2,21,2.1
2013,"47019",537,31.1,22,2.7
2013,"48415",688,27.1,43,2.8
2013,"29121",520,27.3,70,2.1
2013,"26003",603,29.5,84,4
2013,"29063",552,27.6,85,1.9
2013,"41025",560,26.9,27,3.8
2013,"01059",527,26.1,18,2.1
2013,"29171",523,28.5,48,5.7
2013,"21155",535,30.4,17,2.7
2013,"01093",477,29.5,27,3.1
2013,"01053",582,35.1,21,4.8
2013,"26017",630,32.7,19,1.9
2013,"31033",580,24.4,29,2.4
2013,"31099",687,22.1,43,2.4
2013,"42013",615,29,11,0.8
2013,"27073",556,24.5,65,2.8
2013,"41047",789,32,11,1.2
2013,"27005",647,29.8,29,2.9
2013,"51650",998,35.2,19,1.7
2013,"12119",827,27.3,44,4.1
2013,"42029",1166,28.9,14,0.7
2013,"08005",981,32,11,0.5
2013,"37183",913,28.4,8,0.5
2013,"18097",768,32.1,5,0.5
2013,"20173",703,28.7,9,0.7
2013,"21185",822,28.2,45,2.9
2013,"13121",971,30.8,7,0.5
2013,"36069",778,29.6,20,1.4
2013,"48039",865,27,17,1
2013,"27079",708,28.5,95,2
2013,"05123",599,31,41,2.6
2013,"28005",629,37.5,99,22.1
2013,"21189",289,22.8,152,5.5
2013,"13163",555,33.3,43,2.8
2013,"48315",569,29,72,4.6
2013,"54015",403,29.4,72,6.7
2013,"05017",513,32.3,36,2.5
2013,"48427",484,35.8,35,3.7
2013,"45009",567,34,142,5.1
2013,"40075",491,25.7,33,4
2013,"13071",574,32.9,28,3.1
2013,"47121",630,24.1,80,7.9
2013,"01005",587,31.2,34,4.1
2013,"31063",527,17.2,74,2.8
2013,"19187",546,26.6,24,2.2
2013,"22079",701,32.1,18,1.6
2013,"08085",848,29.8,57,4.7
2013,"19057",614,28.3,38,1.4
2013,"16005",614,31.1,20,2.3
2013,"17159",541,26.8,41,2.2
2013,"29041",467,21.4,41,3
2013,"55037",635,24.2,155,3.7
2013,"51181",687,24.8,173,7.1
2013,"47059",558,28.4,20,1.7
2013,"48059",626,25.5,77,7.6
2013,"08101",736,33.6,17,1.5
2013,"26073",698,43.7,18,3.5
2013,"36077",775,33.8,23,2.9
2013,"17171",508,23.1,40,1.9
2013,"26061",595,35.4,22,3
2013,"26067",664,33.9,33,2.1
2013,"19073",610,24,39,4.2
2013,"27001",625,28.8,47,2.4
2013,"48431",602,38.3,53,28.8
2013,"48373",640,29.8,33,2.7
2013,"54051",517,26.7,41,1.9
2013,"20181",611,26.3,45,4.7
2013,"26131",419,31,40,3.4
2013,"08065",858,31.9,125,8.3
2013,"20005",576,23.7,46,2.8
2013,"20205",540,24.2,31,2.1
2013,"29125",591,24.5,101,6.1
2013,"29061",572,21.5,29,2.9
2013,"41013",748,33.7,59,3.7
2013,"17127",625,29.4,47,6.9
2013,"37047",584,34.3,28,4
2013,"47057",556,32.8,71,4.5
2013,"51049",838,29,225,8.1
2013,"47041",535,24.9,62,3.2
2013,"02050",1177,24.3,144,2.5
2013,"54085",515,30,56,10.5
2013,"47005",496,38.5,48,7.3
2013,"21037",722,28.6,28,1.2
2013,"49003",641,23.4,28,3.2
2013,"12021",1020,33.6,21,1.1
2013,"26121",663,36,20,1.7
2013,"37031",759,29,22,1.8
2013,"19055",559,23.3,56,6
2013,"04025",847,32,22,1.4
2013,"47157",842,34.4,7,0.6
2013,"55087",723,25.4,17,1
2013,"24021",1243,29.6,29,0.9
2013,"09013",1017,29.5,39,1.5
2013,"56037",907,22.7,39,1.5
2013,"30035",414,22.9,53,4
2013,"12077",576,23,30,3.1
2013,"48163",649,23.9,127,4.2
2013,"13065",466,25.5,59,2.7
2013,"48047",415,30.9,75,7.9
2013,"13075",664,31.7,53,4.5
2013,"13251",541,32.3,30,6.8
2013,"48387",526,28.3,87,1.8
2013,"48323",546,30.2,41,3.9
2013,"22021",539,28.8,74,10
2013,"38079",379,24.4,47,5.4
2013,"22073",668,32.4,17,1.3
2013,"38021",486,19.5,33,3.5
2013,"19003",475,21.6,147,6.9
2013,"08061",661,25.8,47,11.8
2013,"26011",572,30.1,38,3.1
2013,"18101",542,26.9,71,4
2013,"40039",570,27.2,33,3.5
2013,"48213",709,32,36,1.8
2013,"40135",609,30.6,25,2
2013,"53071",697,31.1,31,2.3
2013,"16037",439,27.3,103,10.1
2013,"19091",574,24.2,48,6.3
2013,"37125",725,28.4,31,2.2
2013,"27033",520,28,47,3.5
2013,"06027",829,32.5,43,4
2013,"38069",615,27.8,54,12.8
2013,"18049",608,30.9,33,4.3
2013,"29107",625,28.3,22,3.2
2013,"21073",682,32.2,28,3.3
2013,"31041",556,21.7,30,3.3
2013,"26123",656,32.5,23,2.6
2013,"04003",778,28.2,35,1.4
2013,"48051",673,28.1,73,3.8
2013,"13011",681,32.9,51,4.1
2013,"20001",551,29.7,41,2.8
2013,"29015",580,34.6,24,4.1
2013,"26013",509,26.5,46,2.4
2013,"54067",536,28.8,32,1.8
2013,"46109",481,24.2,24,3.5
2013,"48193",626,24.9,41,4.4
2013,"40035",587,25.4,28,3.1
2013,"28087",693,34.4,37,2
2013,"48007",814,31.6,52,6.4
2013,"13249",570,23.8,107,4.7
2013,"48455",616,30.1,48,4.4
2013,"42075",739,27.7,22,1.2
2013,"17129",625,24.7,63,2.8
2013,"56021",760,26.8,23,1.4
2013,"46013",559,23.7,30,1.3
2013,"48041",853,44,14,2.5
2013,"27089",514,23.5,28,1.8
2013,"19165",612,26.5,66,1.8
2013,"36113",853,30.5,19,2.2
2013,"48497",840,26.8,41,2.1
2013,"20083",526,21,32,3
2013,"02230",1057,19.1,96,3.5
2013,"48157",1167,27.2,23,1
2013,"22051",905,32.1,11,0.9
2013,"05007",774,25,18,1.2
2013,"17201",735,30.4,11,1.2
2013,"25019",1564,28.1,242,2.4
2013,"02270",666,18.1,58,3.8
2013,"46113",408,17.1,22,2
2013,"51515",636,38.5,117,29.6
2014,"13269",553,20.9,44,3.5
2014,"35023",446,26.7,36,5.7
2014,"12125",646,24.7,91,3.3
2014,"13053",1262,31.5,71,1.9
2014,"28127",604,29.5,47,4.7
2014,"28111",681,29.6,118,13.5
2014,"48153",620,27.5,55,5.3
2014,"18021",674,30.1,34,2.9
2014,"39129",762,28.1,30,1.6
2014,"30007",618,27.8,134,5.3
2014,"45047",645,33.1,30,2.3
2014,"42119",715,28.6,51,2.8
2014,"21049",690,29.2,27,2.2
2014,"45085",735,29.5,15,1.3
2014,"17103",670,25.6,29,2.2
2014,"51157",999,28.9,85,6
2014,"37023",626,31.2,19,2.4
2014,"19139",736,29.8,26,2.6
2014,"21059",643,29.2,16,1.7
2014,"37191",705,30.6,19,1.7
2014,"19057",638,28.7,62,1.3
2014,"47115",617,31.1,37,4.7
2014,"51119",807,28.3,81,2.5
2014,"47055",581,31.8,30,2.5
2014,"24029",913,29.9,88,4.3
2014,"13179",960,31,34,1.4
2014,"30001",567,28.7,49,4.1
2014,"19185",481,25.9,24,2.4
2014,"45043",832,32.3,61,3.7
2014,"48043",629,23.7,50,2
2014,"13031",760,38.3,28,3.8
2014,"56015",672,26.1,100,2.6
2014,"39053",585,25.6,36,2.9
2014,"05025",644,23.7,59,4.7
2014,"22093",708,30.1,121,10.1
2014,"05075",526,27.7,31,2.5
2014,"31045",522,31.8,77,10.4
2014,"13237",688,30,70,4.9
2014,"41031",753,25.3,39,2.8
2014,"51730",845,35,23,2
2014,"55071",604,26.1,17,1.3
2014,"05143",708,30.4,14,1.2
2014,"38053",633,17.3,91,3.8
2014,"30083",715,23.7,65,4.3
2014,"27063",538,24.5,49,4.2
2014,"17139",622,25.7,31,1.8
2014,"31099",711,23.7,29,1.9
2014,"55069",614,24.5,28,2.3
2014,"19195",531,27.2,53,2.5
2014,"51079",980,27.6,142,2.6
2014,"42085",612,29.5,20,1.3
2014,"06065",1182,35.8,9,0.6
2014,"20173",725,28.8,9,0.6
2014,"09009",1064,34,9,0.5
2014,"36091",978,26.8,17,1
2014,"27137",680,32.5,16,1
2014,"56035",1180,22.1,275,4.1
2014,"06001",1325,31.4,9,0.4
2014,"35053",580,27.5,38,2.3
2014,"21189",278,28,112,7.2
2014,"08025",600,27.5,61,9.1
2014,"48109",480,31.6,227,17.7
2014,"13309",460,28.2,147,3.4
2014,"01011",570,28.5,82,3.8
2014,"37177",619,28.2,111,13.4
2014,"01053",579,33.5,21,2.9
2014,"45065",518,31.7,71,5.4
2014,"48389",616,22.8,80,3.2
2014,"05077",501,34.1,70,5.5
2014,"38049",506,20.7,126,2.6
2014,"31125",532,28.6,37,3.2
2014,"54025",639,30,58,2.5
2014,"42035",675,28.6,30,1.4
2014,"39127",581,30.7,32,2.6
2014,"23025",674,33.5,32,3.7
2014,"47017",551,31.2,31,3.1
2014,"46011",666,29.9,31,2.5
2014,"36045",941,28.5,30,0.7
2014,"01083",626,28.1,19,1.8
2014,"49001",689,32.2,46,8.3
2014,"56001",727,38.5,25,4
2014,"17039",580,25.8,38,4.1
2014,"48077",619,23,49,2.3
2014,"40045",644,17.8,29,3.8
2014,"16081",852,28.9,45,7.1
2014,"22089",871,30.7,70,3.7
2014,"31083",552,21.9,46,2.8
2014,"51540",1015,31.4,33,2.1
2014,"30097",636,26.1,72,4.8
2014,"48285",617,23.4,42,2.9
2014,"20093",585,13.7,37,2.4
2014,"51630",1065,32.6,27,3.1
2014,"47077",600,28.6,26,4.9
2014,"47107",590,30.8,23,2.7
2014,"06021",716,28.2,37,2.5
2014,"13115",702,31.1,25,1.2
2014,"05069",663,31.6,17,2.2
2014,"17009",600,22.8,191,3.4
2014,"54035",558,28.6,38,5.1
2014,"01019",619,31.4,51,2.4
2014,"21183",543,29.7,29,6.3
2014,"54083",546,30.8,23,4
2014,"48407",683,28.9,45,6.3
2014,"12065",665,33.9,114,2.5
2014,"27131",738,29.4,44,2.1
2014,"51065",1219,27.3,124,3
2014,"46103",781,28.5,23,1
2014,"06089",932,36.8,21,1.4
2014,"27023",688,23.8,40,2.6
2014,"46079",503,23.1,58,2.7
2014,"12071",939,32.3,10,0.6
